instance_id,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
50147,Jerry Jeff Walker,Mr. Bojangles,6bB5iGatJHiqnoxMZDsySr,45,0.748,0.427,328147,0.0801,0.51,D,0.125,-27.119,Major,0.0372,168.418,3-Apr,0.78,Alternative
50148,Grizfolk,Shaky in the Knees,1sj1zSyFRj72niCZRhjjPJ,50,0.215,0.591,209489,0.616,0.00223,G,0.0865,-7.2,Major,0.0279,117.089,3-Apr,0.444,Alternative
50149,The Strokes,Machu Picchu,0OMcEHVp7uAu64jihWEpX3,60,0.0133,0.695,209627,0.814,0.0984,C#,0.0601,-5.294,Major,0.066,105.011,4-Apr,0.882,Alternative
50150,empty_field,Trust,1RDlm1UEyvBynCXBmbGsgM,56,0.227,0.764,158421,0.396,7.54E-05,G#,0.12,-8.566,Major,0.159,92.007,4-Apr,0.475,Alternative
50151,Lukas Nelson and Promise of the Real,Find Yourself,51MLGDRCtqNRansR56IZ7T,49,0.271,0.784,-1,0.384,0.00193,G#,0.0687,-9.295,Major,0.0536,133.149,4-Apr,0.837,Alternative
50152,Solange,Binz,2YEr07055St40kz0aUfm4f,58,0.101,0.863,111227,0.625,4.13E-06,G#,0.166,-6.323,Major,0.313,83.98,4-Apr,0.456,Alternative
50153,empty_field,October,69rhkfxOjDoi6vieNUC3oP,49,0.123,0.546,218107,0.627,3.68E-06,F#,0.0923,-5.091,Minor,0.0276,143.996,4-Apr,0.41,Alternative
50154,Anthem Lights,Love You Like the Movies,36Rghnz4im2piweKI5BAsH,45,0.0496,0.678,228158,0.58,0,F#,0.066,-5.282,Major,0.0319,106.033,4-Apr,0.658,Alternative
50155,Linkin Park,Not Alone,1AAwAM9IjTlvi8x10kc2I1,53,0.149,0.682,252840,0.766,3.38E-06,F#,0.144,-5.546,Major,0.0313,120.04,4-Apr,0.545,Alternative
50156,Blind Melon,Skinned,42IefhDGB2nJSL2yD2lMe1,41,0.597,0.633,-1,0.623,0,G,0.0428,-7.895,Major,0.0498,140.518,4-Apr,0.924,Alternative
50157,empty_field,Fade,2kX4ykCwUeAVYv6fahnDfG,43,0.00209,0.471,242600,0.846,0.0369,C#,0.126,-3.632,Major,0.0416,116.469,4-Apr,0.255,Alternative
50158,Volbeat,Heaven Nor Hell,5u3l2TONYacJgmRPQVaF9y,51,0.000614,0.411,322613,0.768,0.00859,D#,0.134,-4.21,Major,0.0562,134.408,4-Apr,0.672,Alternative
50159,Ari Lennox,Shea Butter Baby (with J. Cole),1JURww012QnWAw0zZXi6Aa,68,0.134,0.702,210590,0.614,0.00391,C,0.173,-4.385,Major,0.0786,155.173,4-Apr,0.047,Alternative
50160,Seether,Nobody Praying For Me,1Dbn1AVSqpy6y1S0VLIr6c,60,0.00326,0.541,197800,0.916,2.04E-06,G,0.0967,-5.964,Minor,0.0612,156.015,4-Apr,0.627,Alternative
50161,Bullet For My Valentine,Tears Don't Fall - Acoustic Version,5QPachkZsP2xHp52FIoX0d,54,0.705,0.316,277533,0.596,0,G,0.102,-5.806,Minor,0.0282,147.842,4-Apr,0.563,Alternative
50162,System Of A Down,Suite-Pee,6xrvubhznLOcEO3AM6XBN2,55,0.0022,0.263,151733,0.89,0.00348,C,0.306,-2.913,Major,0.177,190.389,4-Apr,0.286,Alternative
50163,empty_field,Sober,0gug4OpbNYLVXrFvtDWnxv,61,0.34,0.657,266288,0.7,0.000106,A#,0.0992,-4.911,Minor,0.382,?,4-Apr,0.61,Alternative
50164,Hoobastank,Out Of Control,2ZFX853E9oi99D6WaPYUg8,50,0.00133,0.445,162107,0.973,0,E,0.364,-4.334,Minor,0.117,157.986,4-Apr,0.491,Alternative
50165,Jason Gray,Good To Be Alive,2szkz6fOreck6Eh3fvGEnf,47,0.00302,0.599,-1,0.777,2.42E-05,C#,0.0844,-6.449,Minor,0.0286,110.047,4-Apr,0.443,Alternative
50166,311,Creatures (For a While),1IpHQZF8eJ5mQos0F6ahkK,41,0.00204,0.515,266333,0.907,0,F#,0.132,-6.951,Major,0.0627,190.605,4-Apr,0.704,Alternative
50167,Shane & Shane,Psalm 145 (Live),2ixegAWMHscuB2atSYw74z,45,0.435,0.353,407814,0.304,1.54E-06,E,0.802,-9.142,Minor,0.0327,?,4-Apr,0.233,Alternative
50168,empty_field,Do You Remember,37y7iDayfwm3WXn5BiAoRk,54,0.217,0.671,235293,0.303,0.000217,C#,0.109,-10.873,Minor,0.0659,72.025,4-Apr,0.306,Alternative
50169,The Raconteurs,Live a Lie,6t4w2YEUe77oA5O6eDw9kO,48,2.52E-05,0.335,140807,0.822,0,A,0.124,-6.754,Major,0.0538,140.583,4-Apr,0.377,Alternative
50170,Poolside,Esperar Pra Ver,587u9Htj6m0V8e87qyZP8X,52,0.0329,0.783,-1,0.7,0.249,F#,0.0888,-7.862,Minor,0.0367,?,4-Apr,0.846,Alternative
50171,Big K.R.I.T.,Believe,113xf7t4qNM7038YJvauik,54,0.0452,0.828,166172,0.761,0,C#,0.205,-2.212,Major,0.159,129.916,4-Apr,0.262,Alternative
50172,Modest Mouse,Dramamine,5hyV7awSl7X4RrEklCBMvL,52,0.326,0.376,342000,0.736,0.105,E,0.107,-9.438,Minor,0.0412,185.12,3-Apr,0.796,Alternative
50173,Black Veil Brides,The Last One,48kwdkeHEJEuMzcKklPv5b,50,0.00924,0.557,281707,0.897,0.000233,F#,0.172,-4.031,Minor,0.0838,129.904,4-Apr,0.357,Alternative
50174,88-Keys,Stay Up! (Viagra),30KHnbcEGIHAuXlatjOO7R,40,0.0359,0.773,189360,0.513,0,C#,0.347,-6.742,Major,0.319,90.507,4-Apr,0.474,Alternative
50175,Smash Mouth,I'm A Believer - Radio Edit,4nXetPzsp0cG4HAgBW7dXW,60,0.0194,0.562,183400,0.967,1.10E-06,F#,0.525,-3.467,Major,0.0637,82.388,4-Apr,0.869,Alternative
50176,Weezer,High As A Kite,08QNNtCfTJlhW3f404aG5I,50,0.00257,0.348,-1,0.855,0.0176,D,0.248,-4.423,Minor,0.0483,169.818,4-Apr,0.161,Alternative
50177,Alex Cameron,Divorce,1tv8NvgGK3dzonbW3aPJV3,43,0.37,0.526,192933,0.738,0,G,0.0842,-5.26,Major,0.0358,144.565,4-Apr,0.898,Alternative
50178,Foo Fighters,Home,1BMDArkcHPGPv2fbujnW4K,51,0.819,0.446,293453,0.152,0.0222,C,0.1,-14.579,Major,0.039,?,3-Apr,0.111,Alternative
50179,Shinedown,Burning Bright,74Qss9NKn1dgm4cdc8cncf,50,0.0004,0.527,227107,0.763,4.52E-06,B,0.108,-5.303,Minor,0.0325,113.406,4-Apr,0.26,Alternative
50180,Anthem Lights,Best of 2010: Baby / Break Even / Need You Now / Dynamite / Tik Tok / Airplanes,0oK6aZFtGPCCQ83lChpGO3,47,0.709,0.417,155342,0.443,0,F,0.217,-6.261,Major,0.0328,119.903,4-Apr,0.47,Alternative
50181,Breaking Benjamin,Rain,7kmSIKAk4VHP4QUjpBPbGg,48,0.578,0.614,205240,0.299,0,C,0.103,-9.792,Major,0.0279,124.846,4-Apr,0.397,Alternative
50182,Our Lady Peace,Clumsy,2LWMF10STZqYY9a3YqBiOG,46,0.00218,0.382,267633,0.831,8.83E-05,D#,0.164,-7.104,Major,0.0518,170.053,4-Apr,0.613,Alternative
50183,empty_field,Riptide,1TFsOckh4vFv092jOS0SHj,49,0.00169,0.505,191373,0.757,0,C,0.337,-5.443,Major,0.0829,83.212,4-Apr,0.556,Alternative
50184,Chris Cornell,When Bad Does Good,7vYPWVc85PEmPjqcrNGmRJ,48,0.039,0.142,265973,0.657,0,C#,0.319,-5.767,Major,0.0423,179.119,4-Apr,0.0377,Alternative
50185,empty_field,Too Young,3xiXzTsY66xAQRXtBO68JK,56,0.0625,0.622,-1,0.75,0.000133,A,0.127,-6.367,Minor,0.0445,?,4-Apr,0.905,Alternative
50186,Vicente Garcia,Entre Luca Y Juan Mejía,2aeduPcWC2V8GLhuE1J1d5,48,0.811,0.863,227013,0.7,0.327,D,0.176,-5.04,Major,0.0408,122.945,4-Apr,0.923,Alternative
50187,The Pale White,Medicine,4J0kN8QS2esY6cWBsFjtW9,54,0.00035,0.361,247360,0.895,0,A#,0.349,-3.94,Minor,0.06,177.959,4-Apr,0.459,Alternative
50188,Coheed and Cambria,Delirium Trigger,5DxL8Cdx6WqjN1Btu5TJR5,41,0.000361,0.243,287560,0.667,0.00666,D,0.075,-6.068,Minor,0.0498,52.131,4-Apr,0.165,Alternative
50189,empty_field,Do You Want To,6usQ5BOBsRY5Dc49kwXsTw,55,0.0783,0.413,215000,0.942,0.000412,C,0.689,-2.871,Major,0.0453,123.085,4-Apr,0.759,Alternative
50190,Ra Ra Riot,War & Famine,6aSvrNcJuoKOA9uwMXZI1D,49,0.0895,0.269,221267,0.411,1.47E-05,F#,0.0744,-6.64,Major,0.0332,?,3-Apr,0.0395,Alternative
50191,Florence + The Machine,Hiding,6CB6I2fwz1G1VF0LxQwySm,44,0.000342,0.591,232752,0.889,3.62E-05,A#,0.117,-4.818,Minor,0.0412,144.983,4-Apr,0.807,Alternative
50192,Bishop Briggs,White Flag,3stl6CuahXWbiupZm2aOkH,58,0.062,0.524,230587,0.805,0,E,0.209,-4.08,Minor,0.065,152.044,4-Apr,0.354,Alternative
50193,R.E.M.,Man On The Moon,5sOsT13PCT2g7ouehGenYu,63,0.42,0.667,314173,0.699,0.000442,G,0.201,-7.574,Major,0.026,118.567,4-Apr,0.655,Alternative
50194,Breaking Benjamin,Save Yourself,6qtg4gz3DhqOHL5BHtSQw8,49,8.41E-06,0.525,186907,0.973,0.00426,F#,0.39,-4.087,Major,0.0887,99.693,3-Apr,0.515,Alternative
50195,Jarabe De Palo,Agua,19U4OUeTLiW0EPuppIgunu,63,0.743,0.715,254267,0.358,0.0133,F,0.104,-15.522,Major,0.033,145.751,4-Apr,0.742,Alternative
50196,Saliva,Superstar,7uzib3dSSwgUwcD3z0k3bR,51,0.000415,0.487,-1,0.931,0.00834,F#,0.15,-4.013,Major,0.035,91.8,4-Apr,0.492,Alternative
50197,empty_field,Casual,4S8aGWjnbKB6aecIRFbmc4,45,0.0827,0.653,240387,0.632,2.96E-06,A,0.0669,-6.866,Minor,0.0993,128.02,4-Apr,0.323,Alternative
50198,Linkin Park,Wth>You (feat. Aceyalone),5OIheYDsjHpzAxkvxFuCCQ,38,0.00696,0.58,252307,0.982,4.82E-06,E,0.165,-3.428,Minor,0.0729,98.189,4-Apr,0.51,Alternative
50199,Emily King,Remind Me,2WcPWXOjoDKDVouyyWV8Eq,43,0.179,0.705,243827,0.592,0.000413,B,0.224,-7.624,Major,0.29,?,4-Apr,0.399,Alternative
50200,empty_field,Party By Myself,2s4AcE9n80mSHl87lp4gIm,50,0.241,0.683,-1,0.937,0,G,0.152,-4.098,Major,0.12,135.992,4-Apr,0.748,Alternative
50201,Saba,Where Ideas Sing (feat. Daoud),6D9UfdSQOvEm1OFEmqi8c7,46,0.165,0.837,219130,0.623,1.01E-06,G,0.104,-10.113,Major,0.105,115.047,4-Apr,0.442,Alternative
50202,From Ashes to New,Land Of Make Believe,17LxkTp8UNbPcYrDrI6UOq,42,0.000336,0.512,191910,0.97,0.000699,C,0.347,-4.403,Major,0.0561,92.051,4-Apr,0.358,Alternative
50203,empty_field,Yours to Hold,2BaEnUiVMbGagnFxdAmrQr,44,0.0149,0.383,221267,0.722,0,D,0.237,-3.534,Major,0.0283,152.017,4-Apr,0.227,Alternative
50204,Meredith Andrews,Faith And Wonder (Live),0IWGIreGx4YtYMOBALFqnm,47,0.397,0.29,399267,0.455,2.26E-06,G,0.065,-8.667,Minor,0.0309,143.436,4-Apr,0.204,Alternative
50205,Choker,Starfruit LA,48iWbsOaBUAGzMdoSmqyg1,45,0.553,0.415,-1,0.401,1.69E-05,G,0.361,-10.066,Major,0.0623,102.923,3-Apr,0.171,Alternative
50206,Weezer,Tired Of Sex,72iAaOAsrBYa4U0VV7cHFd,45,0.000923,0.331,181707,0.959,4.60E-06,F#,0.292,-4.979,Major,0.0703,133.69,4-Apr,0.318,Alternative
50207,UMI,Midnight Blues,5joQhLd0l0jc1S0U9TkmsG,54,0.965,0.763,147304,0.494,0.00173,B,0.173,-6.857,Minor,0.0487,88.011,4-Apr,0.347,Alternative
50208,Toro y Moi,Omaha,5Ovs5VdaiR2iNFJlOm9Xyz,53,0.0645,0.618,-1,0.498,0.0301,D#,0.291,-8.29,Major,0.0259,80.055,4-Apr,0.818,Alternative
50209,Parquet Courts,Tenderness,0mwhF0U9OwpvefbogCOuCC,54,0.165,0.716,186107,0.736,0.000171,G,0.0746,-3.761,Major,0.0363,?,4-Apr,0.945,Alternative
50210,Motörhead,Overkill,5c1gWcamTmYP1t3UwN6caS,57,7.50E-06,0.27,313520,0.886,0.0243,B,0.0899,-6.899,Major,0.117,119.285,4-Apr,0.192,Alternative
50211,Arin Ray,Take (feat. Ty Dolla $ign),4UuAbFIWrxBUnuDFgMHhKJ,49,0.112,0.693,-1,0.489,0.000465,E,0.0819,-9.811,Minor,0.0901,87.911,4-Apr,0.435,Alternative
50212,Café Tacvba,Eres,2Zlnab8nUX8RxFgo99FfFU,71,0.0124,0.588,267600,0.72,0.017,A,0.27,-6.197,Minor,0.027,149.974,4-Apr,0.466,Alternative
50213,Washed Out,Amor Fati,5lvu5BQyrpuXJSs83kKd1v,45,0.0762,0.505,-1,0.861,0.0844,A,0.309,-6.864,Major,0.104,100.959,4-Apr,0.504,Alternative
50214,Candlebox,Cover Me,3edscncQh32YQCb4nGhhPL,46,0.00619,0.591,285547,0.638,4.69E-06,G,0.113,-6.958,Major,0.029,131.113,4-Apr,0.348,Alternative
50215,Chris Tomlin,Lay Me Down,477tLOa9bhkqDUn3brM53r,43,0.00268,0.619,285116,0.875,6.29E-06,C,0.16,-3.417,Major,0.0455,127.94,4-Apr,0.371,Alternative
50216,Hollywood Undead,Sell Your Soul,5jfTyVVni6I5FU7ti6Csap,43,0.000151,0.602,193973,0.837,0,F#,0.221,-5.963,Minor,0.0537,140.072,4-Apr,0.461,Alternative
50217,Doja Cat,Wine Pon You (feat. Konshens),7JvJOt6pcEpiyr1Wckk5XO,44,0.304,0.797,218973,0.444,0.00126,A,0.107,-7.738,Minor,0.0411,95.035,4-Apr,0.138,Alternative
50218,Kllo,Predicament,07HySFFyD5W4YjpXjXOKLf,42,0.64,0.759,225345,0.526,0.796,B,0.105,-9.154,Major,0.0359,?,4-Apr,0.154,Alternative
50219,empty_field,Permanent High School,7pSn2j9BhIWMqmKDfhkbTQ,43,0.0121,0.535,253827,0.827,0.0611,G,0.117,-2.932,Major,0.0989,123.952,4-Apr,0.649,Alternative
50220,Ari Lennox,Whipped Cream,1gjRrGTfkFpfGt4Ouit8ST,62,0.568,0.741,288532,0.397,0,F#,0.153,-9.34,Minor,0.035,85.049,4-Apr,0.418,Alternative
50221,DaniLeigh,The Plan,0VGyn5TrmY6oq05Ynj63Hz,49,0.213,0.856,188227,0.295,0.000269,F,0.115,-9.799,Minor,0.0472,124.988,4-Apr,0.229,Alternative
50222,Santigold,Can't Get Enough of Myself (feat. BC Unidos),3xXKwkmkrpZmGpIof83xbE,44,0.388,0.69,237107,0.858,6.27E-05,D,0.0855,-6.307,Minor,0.043,156.027,3-Apr,0.961,Alternative
50223,empty_field,What It Takes,7emZpxWcAeUftvyCPk0mdL,52,0.00144,0.516,-1,0.877,0,G#,0.094,-4.358,Major,0.0755,?,4-Apr,0.625,Alternative
50224,Phoenix,"Love Like a Sunset, Pt. 2",1x1BKrrpq7CfOZPBeUsx16,42,0.627,0.558,-1,0.43,0.308,D#,0.102,-9.33,Major,0.0377,115.913,3-Apr,0.0506,Alternative
50225,Matt Maher,Your Grace Is Enough,0P6geynFZR3SzkrHSkTEzo,49,0.0204,0.578,265387,0.894,2.61E-05,G#,0.105,-4.909,Major,0.0416,?,4-Apr,0.303,Alternative
50226,Jacob Collier,I Heard You Singing (feat. Becca Stevens & Chris Thile),0KFF0INOF9PT3GYWbVjfI4,35,0.941,0.398,291267,0.211,0.00171,F,0.196,-17.831,Major,0.0317,?,5-Apr,0.329,Alternative
50227,Skillet,Lucy,38dwhcluZQdqTrUXp5yQ1g,51,0.183,0.481,218387,0.71,0,G,0.147,-4.785,Major,0.0298,140.062,4-Apr,0.188,Alternative
50228,empty_field,1stp Klosr (feat. Jonathan Davis),3VHFkxbekZQF7xLRd7KjgL,43,0.00272,0.471,-1,0.927,0.537,C#,0.115,-5.76,Major,0.0495,96.149,4-Apr,0.232,Alternative
50229,Zayde Wølf,King,6XuG3em7IfyR3kHENNyAbE,44,0.0183,0.567,198326,0.896,0,A,0.18,-3.515,Major,0.069,85.033,4-Apr,0.354,Alternative
50230,Jhene Aiko,The Vapors,1xTQ4CCk6odaT8S0aANviD,48,0.0136,0.609,210773,0.491,1.93E-05,B,0.104,-10.386,Minor,0.0556,147.897,4-Apr,0.143,Alternative
50231,Pearl Jam,Better Man - Remastered,2RIh4LcUPbKwcl50nVPRSu,63,0.165,0.445,-1,0.671,1.56E-05,D,0.0791,-7.937,Major,0.0387,?,4-Apr,0.267,Alternative
50232,The Raconteurs,Top Yourself,029O4HWI1pVXLfFdfQd1Jb,44,0.188,0.505,265507,0.727,0.000826,C,0.0862,-5.391,Major,0.058,85.899,4-Apr,0.254,Alternative
50233,Run The Jewels,DDFH,6qMPI1ljgIemw9XFAd7RhV,44,0.102,0.696,-1,0.696,6.14E-05,G#,0.107,-7.864,Minor,0.257,91.04,4-Apr,0.443,Alternative
50234,empty_field,Last Stand,6SofTyYM2Ewk6KF4QROHJq,51,0.00197,0.442,-1,0.746,0,C#,0.123,-5.411,Major,0.0309,131.957,4-Apr,0.332,Alternative
50235,The 1975,So Far (It's Alright),6lxqWPNMs5Jrfh2LD26BdM,42,0.00971,0.617,240110,0.579,5.34E-06,C,0.153,-6.648,Major,0.0288,95.962,4-Apr,0.359,Alternative
50236,A Tribe Called Quest,Sucka Nigga,5wU6jk9kxYzFGUpeE6T2Q5,49,0.299,0.774,245080,0.623,0,C#,0.385,-10.372,Major,0.324,86.233,4-Apr,0.928,Alternative
50237,VHS Collection,Ghost,28IEbk5a7twNTbUEvWslUb,47,0.056,0.685,257798,0.821,0.0109,G,0.261,-5.856,Minor,0.0341,120.031,4-Apr,0.718,Alternative
50238,Coheed and Cambria,The Dark Sentencer,3vw5so1RUIWhsgiKQSHdhh,47,0.00106,0.324,464520,0.969,3.86E-05,B,0.247,-5.26,Minor,0.167,119.994,4-Apr,0.303,Alternative
50239,empty_field,Blue Monday,3BojnSbIR2oKctO3nvBLRb,55,8.65E-05,0.589,267000,0.696,3.43E-05,G#,0.0779,-8.109,Major,0.034,129.833,4-Apr,0.938,Alternative
50240,Smino,Spitshine,1ENopQBN8TscDtPhVAi3yp,46,0.152,0.715,-1,0.684,0,D,0.473,-8.138,Major,0.549,89.963,4-Apr,0.767,Alternative
50241,Rammstein,SEX,1o0yFkUycTAWIIWFOlhDcV,70,0.000561,0.608,236529,0.93,0.00175,G#,0.156,-3.97,Major,0.0604,?,4-Apr,0.432,Alternative
50242,Flyleaf,I'm So Sick,1Be8liECvEP5NYZjYvukbI,54,6.46E-05,0.429,-1,0.96,6.27E-06,A#,0.102,-4.261,Major,0.0914,153.932,4-Apr,0.233,Alternative
50243,Faith No More,Falling to Pieces,2E0S7wrBzD4q0Ugjr0YXnr,47,0.00272,0.545,313573,0.919,0.00511,D,0.0977,-7.679,Major,0.0484,104.366,4-Apr,0.387,Alternative
50244,311,The Night Is Young,6QiDU3ObcnH9xlHXj9ZoVM,39,0.0683,0.57,-1,0.931,1.91E-05,A,0.121,-6.761,Major,0.0558,140.068,4-Apr,0.731,Alternative
50245,Shinedown,45,40Yqj4sHcwAC7fszg4EZoR,63,0.0022,0.446,250093,0.657,0,G,0.189,-4.494,Major,0.0262,?,3-Apr,0.215,Alternative
50246,Five Finger Death Punch,Jekyll and Hyde,4knHKWetkNFiYHbsGqHljq,63,0.000613,0.543,206895,0.965,9.97E-06,F#,0.0883,-4.038,Major,0.0963,?,4-Apr,0.715,Alternative
50247,empty_field,Oh No!,0rvQf5HUZEj2WwbWaJRZFk,51,0.058,0.776,180467,0.9,0,C,0.256,-3.97,Major,0.0382,127.051,4-Apr,0.963,Alternative
50248,empty_field,How Great Is Your Love,51xBgzcyzojRpqFW2ICQAB,45,0.179,0.441,394627,0.423,0,C,0.0639,-9.573,Major,0.0291,?,4-Apr,0.103,Alternative
50249,Curren$y,Plan of Attack,0jzqTb61D0L4D90Fk1j0XL,55,0.0357,0.801,-1,0.756,0,B,0.202,-5.42,Minor,0.272,136.006,4-Apr,0.639,Alternative
50250,empty_field,Toes Across The Floor,7BKUWh5sdtdS17crohRe4L,48,0.243,0.452,187133,0.67,5.08E-05,A,0.108,-8.392,Minor,0.0352,113.071,4-Apr,0.539,Alternative
50251,empty_field,Frgt/10 (feat. Chali 2NA),6u5M4jPpYkoRV4vVHDQvkd,38,0.0336,0.631,212293,0.736,0.0124,G,0.3,-6.96,Minor,0.0682,?,4-Apr,0.645,Alternative
50252,empty_field,The Guitar,4afAmFuF8Mr3XXIWztIvtx,46,0.795,0.668,243280,0.486,0.0067,B,0.103,-11.092,Minor,0.0301,?,4-Apr,0.699,Alternative
50253,A Tribe Called Quest,Find a Way,6aKJCqUEFQdnkndRUsInbA,59,0.0352,0.773,203067,0.581,0,G#,0.485,-8.466,Major,0.432,?,4-Apr,0.711,Alternative
50254,empty_field,Make Up Your Mind,5HYwRSalrvZC7ZTT8BuDR7,41,0.00106,0.417,242160,0.74,0,A,0.648,-5.778,Major,0.0367,152.899,4-Apr,0.244,Alternative
50255,Col3trane,Perfect Timing,1NoWKTDd0FnhUiIevfCU7u,46,0.0527,0.436,220345,0.631,0.0686,F#,0.14,-9.101,Minor,0.192,153.295,5-Apr,0.413,Alternative
50256,St. Lucia,Dancing On Glass,7jkSYYCWDDJiMNq1Cf2snM,57,0.0189,0.564,-1,0.945,0,C#,0.359,-4.705,Major,0.0493,101.003,4-Apr,0.399,Alternative
50257,Downplay,Hated You from Hello,36l6rhxxsskLaw3y2zyi5Q,49,0.000222,0.352,169787,0.906,0,G#,0.181,-4.493,Major,0.0779,192.118,4-Apr,0.78,Alternative
50258,Common,The Light,24g95EBMoH1Uh2E7spQC62,53,0.114,0.934,243587,0.649,1.71E-06,G,0.0807,-6.465,Major,0.266,97.026,4-Apr,0.685,Alternative
50259,Weezer,Back To The Shack,7KXymUijht60nFo3iS01MO,46,0.00829,0.427,-1,0.698,9.42E-05,C#,0.0403,-5.208,Major,0.0464,171.989,4-Apr,0.649,Alternative
50260,Mazzy Star,Halah,4KoecuyOpZaNFZ0UqVsllc,47,0.23,0.622,196227,0.448,0,C,0.102,-10.709,Major,0.0265,106.085,4-Apr,0.553,Alternative
50261,Disturbed,Who Taught You How to Hate,1fotoYONO343JjbC8XvPSl,49,0.000172,0.334,297693,0.986,0.00111,C#,0.0932,-2.843,Minor,0.126,111.831,5-Apr,0.543,Alternative
50262,Staind,Right Here,7iCPzBsBJmnyjkPpXeQDBl,54,0.00136,0.492,253933,0.646,2.21E-05,A#,0.121,-5.334,Minor,0.0303,112.228,4-Apr,0.214,Alternative
50263,My Darkest Days,Porn Star Dancing - Bonus Track,2PBhtUADoEysFoT5dBBGnz,44,0.00602,0.595,207120,0.905,0,D,0.238,-3.92,Major,0.0571,160.126,4-Apr,0.475,Alternative
50264,Natalia Lafourcade,"Amor, Amor de Mis Amores",4Q1grs5HY4n8uDIdoqYHCl,59,0.14,0.689,-1,0.398,3.08E-05,D,0.128,-6.704,Major,0.0274,105.005,4-Apr,0.643,Alternative
50265,Casting Crowns,Lifesong,2AehGNzBK2YR4xGxq7NBxL,43,0.000454,0.473,316720,0.713,0.000155,C#,0.12,-7.594,Major,0.031,112.027,4-Apr,0.129,Alternative
50266,NEEDTOBREATHE,Brother (feat. Gavin DeGraw),05vNkPjHDPEdUgvnFokXIv,62,0.135,0.526,208205,0.803,0,B,0.119,-3.989,Major,0.127,?,4-Apr,0.564,Alternative
50267,CKY,Flesh Into Gear,2j5hsQvApottzvTn4pFJWF,46,0.000368,0.314,186240,0.957,0,G#,0.12,-4.324,Major,0.101,93.804,4-Apr,0.415,Alternative
50268,Nickelback,Photograph,7s4JCyY8YIZSsKvtwStBQ6,64,0.000932,0.513,258920,0.877,0.000163,G#,0.136,-3.756,Major,0.0292,145.919,4-Apr,0.389,Alternative
50269,Egypt Central,Over and Under,6BzCTzx5egHVeiBFNWzwfr,44,7.09E-05,0.401,175053,0.98,1.65E-06,C#,0.277,-3.818,Minor,0.0709,103.106,4-Apr,0.317,Alternative
50270,Joji,Pills (HWLS Remix),2no6lipNmSfcbv5OEfchmD,43,0.805,0.463,-1,0.668,0.621,G#,0.184,-8.269,Minor,0.0381,122.015,4-Apr,0.0515,Alternative
50271,Temple Of The Dog,Hunger Strike - 25th Anniversary Mix,0bw6Qdm49eZ5MVbM8iFq06,61,0.0249,0.384,246267,0.733,2.61E-05,G,0.114,-6.522,Major,0.0318,137.834,4-Apr,0.314,Alternative
50272,The Neighbourhood,Void,5RjcsgmFcFhJVyDNd4OtUI,61,0.047,0.534,203667,0.582,0.0328,F,0.0883,-7.912,Major,0.0401,84.183,4-Apr,0.346,Alternative
50273,empty_field,Good Good Father,5rs912pmMraDxYdsUXG0YZ,63,0.315,0.429,293398,0.587,0,A,0.108,-4.588,Major,0.0275,145.003,3-Apr,0.164,Alternative
50274,Badflower,Ghost - Acoustic,5zCdvDqjolGRBtq3D7HDAg,54,0.424,0.669,269323,0.517,0,B,0.155,-5.97,Minor,0.0345,140.931,4-Apr,0.354,Alternative
50275,Casting Crowns,Nobody (feat. Matthew West),6X99GsMN1RctlCSvlqpNcS,59,0.458,0.561,206400,0.717,0,G#,0.138,-5.719,Major,0.0381,79.993,4-Apr,0.454,Alternative
50276,empty_field,Stranger,0YHBvFhfCJHyP5qfgtiX1o,46,0.033,0.476,169180,0.652,0,B,0.217,-5.247,Major,0.101,182.597,4-Apr,0.357,Alternative
50277,empty_field,Another You (feat. Ruckazoid),7arwXlkOZe07bmznwck6Xp,48,0.0692,0.789,-1,0.554,0,A#,0.261,-5.335,Major,0.0431,?,4-Apr,0.77,Alternative
50278,Aaron Lewis,Whiskey And You,2OErSh4oVVAUll0vHxdr6p,49,0.403,0.692,268920,0.333,1.09E-05,D,0.0885,-7.95,Major,0.0272,?,4-Apr,0.158,Alternative
50279,The Blue Stones,Black Holes (Solid Ground),56eTXMqqNj02jbNi5y0TAO,57,0.00798,0.562,185960,0.843,3.10E-05,B,0.112,-4.238,Minor,0.0363,91.979,4-Apr,0.262,Alternative
50280,Creed,What's This Life For,5IqQCMrzCKpSs2kKoQbffY,51,0.00966,0.393,-1,0.78,1.37E-05,G,0.105,-4.771,Major,0.0317,141.772,4-Apr,0.204,Alternative
50281,Bad Wolves,Run For Your Life,3CZY7jD1Zf30zIdbwS5212,43,3.70E-05,0.456,211747,0.981,0.00939,C,0.096,-2.883,Major,0.0864,163.933,4-Apr,0.448,Alternative
50282,Purple Mountains,I Loved Being My Mother’s Son,5MhA0k0Cfd0LjAyLFewuc6,46,0.169,0.613,260960,0.571,0.0015,D,0.0938,-10.552,Major,0.0267,108.276,4-Apr,0.481,Alternative
50283,The Story So Far,Line,3DhZepbKBNyQLKKVjSpo2T,44,0.047,0.55,157053,0.875,0.875,G#,0.109,-8.255,Major,0.0419,102.97,4-Apr,0.521,Alternative
50284,The Strokes,Razorblade,13G1tqZqQUPr9jYxLE5rve,49,0.00201,0.394,208133,0.859,0.233,A,0.1,-3.851,Major,0.0409,136.075,5-Apr,0.511,Alternative
